EXPOCODE,cruise,date,StationID,BottleID,LATITUDE,LONGITUDE,depth,Temperature,Salinity,NO3_plus_NO2,SRP,DOP,DOP_flag,region,method,reference
,BIOSOPE,2004-10-28,21,21,-8.32545,-141.27521,5.6,27.793,35.56,1.54,0.39,0.21,2,South Pacific,Wet oxidation,Raimbault; P.; Garcia; N.; and Cerutti; F.: Distribution of inorganic and organic nutrients in the South Pacific Ocean   evidence for long-term accumulation of organic matter in nitrogen-depleted waters; Biogeosciences; 5; 281 298; https://doi.org/10.5194/bg-5-281-2008; 2008
,KH01Eq,,,,0,159.998,101,,,,,0.38,2,North Pacific,ash/hydrolysis,Suzumura; M.; & Ingall; E. D. (2004). Distribution and dynamics of various forms of phosphorus in seawater: insights from field observations in the Pacific Ocean and a laboratory experiment. Deep Sea Research Part I: Oceanographic Research Papers; 51(8); 1113-1130.; https://doi.org/10.1016/j.dsr.2004.05.001
,KH01Eq,,,,0,159.998,996,,,,,0.08,2,North Pacific,ash/hydrolysis,Suzumura; M.; & Ingall; E. D. (2004). Distribution and dynamics of various forms of phosphorus in seawater: insights from field observations in the Pacific Ocean and a laboratory experiment. Deep Sea Research Part I: Oceanographic Research Papers; 51(8); 1113-1130.; https://doi.org/10.1016/j.dsr.2004.05.001
,KH01Eq,,,,0,159.998,1979,,,,,0.06,2,North Pacific,ash/hydrolysis,Suzumura; M.; & Ingall; E. D. (2004). Distribution and dynamics of various forms of phosphorus in seawater: insights from field observations in the Pacific Ocean and a laboratory experiment. Deep Sea Research Part I: Oceanographic Research Papers; 51(8); 1113-1130.; https://doi.org/10.1016/j.dsr.2004.05.001
,KH01Eq,,,,0,159.998,3941,,,,,0.05,2,North Pacific,ash/hydrolysis,Suzumura; M.; & Ingall; E. D. (2004). Distribution and dynamics of various forms of phosphorus in seawater: insights from field observations in the Pacific Ocean and a laboratory experiment. Deep Sea Research Part I: Oceanographic Research Papers; 51(8); 1113-1130.; https://doi.org/10.1016/j.dsr.2004.05.001
,OC279,,,,32.18,-70.11,1,23.02,,0,0,0.15,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,32.18,-70.11,15,22.56,,0,0,0.12,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,32.18,-70.11,25,21.98,,0.01,0,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,32.18,-70.11,40,20.55,,0.01,0.01,0.09,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,32.18,-70.11,60,19.3,,0,0,0.09,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,32.18,-70.11,75,19.08,,0.01,0,0.09,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,32.18,-70.11,100,18.83,,0.9,0.02,0.13,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,32.18,-70.11,120,18.69,,1.55,0.03,0.14,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,1,23.5,,0.01,0.38,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,20,22.3,,0,0.01,0.09,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,40,20.7,,0.01,0.01,0.1,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,60,19.15,,0.01,0.01,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,100,18.66,,0.76,0.01,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,140,18.47,,2.1,0.06,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,160,18.43,,0.82,0.02,0.1,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,35,-69.88,180,18.35,,1.05,0.02,0.05,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,1,24.98,,0,0,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,20,24.43,,0.02,0,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,40,22.83,,0,0.01,0.1,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,60,22.02,,0.01,0.01,0.1,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,80,21.57,,0.01,0.01,0.07,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,90,21.47,,,0,0.09,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,100,20.42,,0.02,0.01,0.09,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,120,19.93,,0.01,0.01,0.09,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,140,19.58,,2.55,0.07,0.06,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,36.2,-69.54,160,,,0.42,0.04,0.04,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,1,26.8,,0,0,0.1,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,30,26.8,,0,0,0.1,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,50,26.29,,0,0,0.06,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,60,25.97,,0,0,0.07,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,80,24.48,,0.08,0.01,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,100,23.99,,0.49,0.01,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,120,23.14,,0.08,0,0.05,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,140,22.15,,0.12,0.06,0.07,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,180,20.56,,1.21,,0.04,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,37.5,-69.92,220,18.07,,7.7,0.12,0.12,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,38.62,-70.62,1,20.91,,0,0.08,0.07,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,38.62,-70.62,20,19.44,,0,0.11,0.08,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,38.62,-70.62,40,16.1,,4.43,0.21,0.07,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,38.62,-70.62,60,13.73,,7.38,0.27,0.08,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,39.5,-70.72,1,20.33,,0.02,0.19,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,39.5,-70.72,10,13.26,,0.01,0.18,0.07,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,39.5,-70.72,20,14.05,,0.01,0.24,0.18,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,39.5,-70.72,36,11.05,,2.74,0.46,0.08,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,40,-70.72,1,19.22,,0.01,0.22,0.11,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC279,,,,40,-70.72,20,15.44,,0,0.14,0.16,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
,OC297,,,,35.83,-61.95,3,19.22,,0.84,0.02,0.1,2,North Atlantic,UV oxidation,Cavender-Bares; K. K.; Karl; D. M.; & Chisholm; S. W. (2001). Nutrient gradients in the western North Atlantic Ocean: Relationship to microbial community structure and comparison to patterns in the Pacific Ocean. Deep Sea Research Part I: Oceanographic Research Papers; 48(11); 2373-2395.
